#%create_date=Wed Feb 15 13:27:46 2006 PST
#%lib-set-name=HuEx-1_0-st
#%lib-set-version=v2
#%genome-species=Homo sapiens
#%genome-version=hg17
#%genome-version-ucsc=hg17
#%genome-version-ncbi=35
#%genome-version-create_date=2004-05
#%genome-lifted_from-version-ucsc=hg16
#%genome-lifted_from-version-ncbi=34
#%genome-lifted_from-species=Homo sapiens
#%genome-lifted-method=liftOver
#%netaffx-annotation-date=2005-12-14
#%netaffx-annotation-csv-version=1.5
#%netaffx-annotation-data-type=probe_set
#%netaffx-annotation-genome-version-ncbi=35
#%netaffx-annotation-genome-version-ucsc=hg17
#%netaffx-annotation-netaffx-build=05q4
#%netaffx-annotation-docgen-method=create-download-file.pl
#%netaffx-annotation-docgen-version=1.41
"probeset_id","seqname","strand","start","stop","probe_count","transcript_cluster_id","exon_id","psr_id","gene_assignment","mrna_assignment","probeset_type","number_independent_probes","number_cross_hyb_probes","number_nonoverlapping_probes","level","bounded","noBoundedEvidence","has_cds","fl","mrna","est","vegaGene","vegaPseudoGene","ensGene","sgpGene","exoniphy","twinscan","geneid","genscan","genscanSubopt","mouse_fl","mouse_mrna","rat_fl","rat_mrna","microRNAregistry","rnaGene","mitomap"
"4023386","chrX","-","135039231","135039375","4","4023364","1053989","1385358","XM_291344 // FLJ12649 /// BC040518 // FLJ12649 /// AK022711 // FLJ12649","XM_291344 // chrX // 100 // 4 // 4 // 0 /// ENST00000218318 // chrX // 100 // 4 // 4 // 0 /// ENST00000316077 // chrX // 100 // 4 // 4 // 0 /// BC040518 // chrX // 100 // 4 // 4 // 0 /// AK022711 // chrX // 100 // 4 // 4 // 0 /// ENSESTT00000050246 // chrX // 100 // 4 // 4 // 0 /// ENSESTT00000050250 // chrX // 100 // 4 // 4 // 0 /// ENSESTT00000050249 // chrX // 100 // 4 // 4 // 0 /// ENSESTT00000050244 // chrX // 100 // 4 // 4 // 0 /// GENSCAN00000005700 // chrX // 100 // 4 // 4 // 0","1","4","0","3","extended","0","0","1","0","4","11","0","0","2","0","0","1","0","1","2","0","0","0","0","0","0","0"
"4023387","chrX","-","135039485","135039743","4","4023364","1053989","1385359","XM_291344 // FLJ12649 /// AK022711 // FLJ12649 /// BC040518 // FLJ12649","XM_291344 // chrX // 100 // 4 // 4 // 0 /// ENST00000218318 // chrX // 100 // 4 // 4 // 0 /// ENST00000316077 // chrX // 100 // 4 // 4 // 0 /// AK022711 // chrX // 100 // 4 // 4 // 0 /// BC040518 // chrX // 100 // 4 // 4 // 0 /// ENSESTT00000050244 // chrX // 100 // 4 // 4 // 0 /// ENSESTT00000050250 // chrX // 100 // 4 // 4 // 0 /// ENSESTT00000050249 // chrX // 100 // 4 // 4 // 0 /// ENSESTT00000050246 // chrX // 100 // 4 // 4 // 0 /// GENSCAN00000005700 // chrX // 100 // 4 // 4 // 0","1","4","0","4","extended","0","0","1","0","4","3","0","0","2","0","0","1","1","1","2","0","0","0","0","0","0","0"
"4023388","chrX","-","135039788","135039867","4","4023364","1053989","1385360","XM_291344 // FLJ12649 /// AK022711 // FLJ12649 /// BC040518 // FLJ12649","XM_291344 // chrX // 100 // 4 // 4 // 0 /// ENST00000316077 // chrX // 100 // 4 // 4 // 0 /// ENST00000218318 // chrX // 100 // 4 // 4 // 0 /// AK022711 // chrX // 100 // 4 // 4 // 0 /// BC040518 // chrX // 100 // 4 // 4 // 0 /// ENSESTT00000050244 // chrX // 100 // 4 // 4 // 0 /// ENSESTT00000050246 // chrX // 100 // 4 // 4 // 0 /// ENSESTT00000050249 // chrX // 100 // 4 // 4 // 0 /// ENSESTT00000050250 // chrX // 100 // 4 // 4 // 0 /// GENSCAN00000005700 // chrX // 100 // 4 // 4 // 0","1","4","0","2","extended","0","0","1","0","3","3","0","0","2","0","0","1","1","1","2","0","0","0","0","0","0","0"
"4023391","chrX","-","135043923","135043991","4","4023364","1053992","1385363","XM_291344 // FLJ12649 /// AK022711 // FLJ12649 /// BC040518 // FLJ12649","XM_291344 // chrX // 100 // 4 // 4 // 0 /// ENST00000218318 // chrX // 100 // 4 // 4 // 0 /// ENST00000316077 // chrX // 100 // 4 // 4 // 0 /// AK022711 // chrX // 100 // 4 // 4 // 0 /// BC040518 // chrX // 100 // 4 // 4 // 0 /// ENSESTT00000050246 // chrX // 100 // 4 // 4 // 0 /// ENSESTT00000050249 // chrX // 100 // 4 // 4 // 0 /// ENSESTT00000050250 // chrX // 100 // 4 // 4 // 0 /// ENSESTT00000050244 // chrX // 100 // 2 // 2 // 0 /// ENSESTT00000050244 // chrX // 100 // 2 // 2 // 0 /// GENSCAN00000005700 // chrX // 100 // 4 // 4 // 0","1","3","0","2","extended","0","0","1","0","4","7","0","0","2","0","0","0","0","1","1","0","0","0","0","0","0","0"
"4023392","chrX","-","135048063","135048165","4","4023364","1053993","1385364","XM_291344 // FLJ12649 /// AK022711 // FLJ12649 /// BC040518 // FLJ12649","XM_291344 // chrX // 100 // 4 // 4 // 0 /// ENST00000316077 // chrX // 100 // 4 // 4 // 0 /// ENST00000218318 // chrX // 100 // 4 // 4 // 0 /// AK022711 // chrX // 100 // 4 // 4 // 0 /// BC040518 // chrX // 100 // 4 // 4 // 0 /// ENSESTT00000050244 // chrX // 100 // 4 // 4 // 0 /// ENSESTT00000050249 // chrX // 100 // 4 // 4 // 0 /// ENSESTT00000050246 // chrX // 100 // 4 // 4 // 0 /// ENSESTT00000050250 // chrX // 100 // 4 // 4 // 0 /// GENSCAN00000005700 // chrX // 100 // 4 // 4 // 0","1","2","0","2","extended","0","0","1","0","3","13","0","0","2","0","0","0","1","1","0","0","0","0","0","0","0","0"
"4023393","chrX","-","135048850","135048948","4","4023364","1053994","1385365","XM_291344 // FLJ12649 /// AK022711 // FLJ12649 /// BC040518 // FLJ12649","XM_291344 // chrX // 100 // 4 // 4 // 0 /// ENST00000316077 // chrX // 100 // 4 // 4 // 0 /// ENST00000218318 // chrX // 100 // 4 // 4 // 0 /// AK022711 // chrX // 100 // 4 // 4 // 0 /// BC040518 // chrX // 100 // 4 // 4 // 0 /// ENSESTT00000050246 // chrX // 100 // 4 // 4 // 0 /// ENSESTT00000050249 // chrX // 100 // 4 // 4 // 0 /// ENSESTT00000050244 // chrX // 100 // 4 // 4 // 0 /// ENSESTT00000050250 // chrX // 100 // 4 // 4 // 0 /// GENSCAN00000005700 // chrX // 100 // 4 // 4 // 0","1","3","0","3","extended","0","0","1","0","4","16","0","0","2","0","0","0","1","1","0","0","0","0","0","0","0","0"
"4023394","chrX","-","135052342","135052442","4","4023364","1053995","1385366","XM_291344 // FLJ12649 /// AK022711 // FLJ12649 /// BC040518 // FLJ12649","XM_291344 // chrX // 100 // 4 // 4 // 0 /// ENST00000316077 // chrX // 100 // 4 // 4 // 0 /// ENST00000218318 // chrX // 100 // 4 // 4 // 0 /// AK022711 // chrX // 100 // 4 // 4 // 0 /// BC040518 // chrX // 100 // 4 // 4 // 0 /// ENSESTT00000050246 // chrX // 100 // 4 // 4 // 0 /// ENSESTT00000050244 // chrX // 100 // 4 // 4 // 0 /// ENSESTT00000050249 // chrX // 100 // 4 // 4 // 0 /// ENSESTT00000050250 // chrX // 100 // 4 // 4 // 0 /// GENSCAN00000005700 // chrX // 100 // 2 // 2 // 0 /// GENSCAN00000005700 // chrX // 100 // 2 // 2 // 0","1","2","0","2","extended","0","0","1","0","3","14","0","0","1","1","1","0","1","0","1","0","0","0","0","0","0","0"
"4023395","chrX","-","135053779","135053822","4","4023364","1053996","1385367","XM_291344 // FLJ12649 /// AK022711 // FLJ12649 /// BC040518 // FLJ12649","XM_291344 // chrX // 100 // 4 // 4 // 0 /// ENST00000218318 // chrX // 100 // 4 // 4 // 0 /// ENST00000316077 // chrX // 100 // 4 // 4 // 0 /// AK022711 // chrX // 100 // 4 // 4 // 0 /// BC040518 // chrX // 100 // 4 // 4 // 0 /// ENSESTT00000050249 // chrX // 100 // 4 // 4 // 0 /// ENSESTT00000050250 // chrX // 100 // 4 // 4 // 0 /// ENSESTT00000050244 // chrX // 100 // 4 // 4 // 0 /// ENSESTT00000050246 // chrX // 100 // 4 // 4 // 0 /// GENSCAN00000005700 // chrX // 100 // 4 // 4 // 0","1","2","0","1","extended","0","0","1","0","3","17","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4023396","chrX","-","135053947","135054020","4","4023364","1053997","1385368","XM_291344 // FLJ12649 /// BC040518 // FLJ12649 /// AK022711 // FLJ12649","XM_291344 // chrX // 100 // 4 // 4 // 0 /// ENST00000218318 // chrX // 100 // 4 // 4 // 0 /// ENST00000316077 // chrX // 100 // 4 // 4 // 0 /// BC040518 // chrX // 100 // 4 // 4 // 0 /// AK022711 // chrX // 100 // 4 // 4 // 0 /// ENSESTT00000050244 // chrX // 100 // 4 // 4 // 0 /// ENSESTT00000050249 // chrX // 100 // 4 // 4 // 0 /// ENSESTT00000050250 // chrX // 100 // 4 // 4 // 0 /// ENSESTT00000050246 // chrX // 100 // 4 // 4 // 0 /// GENSCAN00000005700 // chrX // 100 // 4 // 4 // 0","1","3","0","2","extended","0","0","1","0","3","12","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"4023397","chrX","-","135058988","135059121","4","4023364","1053998","1385369","XM_291344 // FLJ12649 /// BC040518 // FLJ12649 /// AK022711 // FLJ12649","XM_291344 // chrX // 100 // 4 // 4 // 0 /// ENST00000316077 // chrX // 100 // 4 // 4 // 0 /// ENST00000218318 // chrX // 100 // 2 // 2 // 0 /// ENST00000218318 // chrX // 100 // 2 // 2 // 0 /// BC040518 // chrX // 100 // 4 // 4 // 0 /// AK022711 // chrX // 100 // 4 // 4 // 0 /// ENSESTT00000050249 // chrX // 100 // 4 // 4 // 0 /// ENSESTT00000050246 // chrX // 100 // 4 // 4 // 0 /// ENSESTT00000050250 // chrX // 100 // 4 // 4 // 0 /// ENSESTT00000050244 // chrX // 100 // 2 // 2 // 0 /// ENSESTT00000050244 // chrX // 100 // 2 // 2 // 0 /// GENSCAN00000005700 // chrX // 100 // 4 // 4 // 0","1","4","0","4","extended","0","0","1","0","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"4023368","chrX","-","135026969","135027046","4","4023364","1053977","1385340","---","---","1","2","0","2","extended","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"4023371","chrX","-","135027193","135027271","4","4023364","1053977","1385343","---","---","1","4","0","3","extended","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"4023376","chrX","-","135030601","135030894","4","4023364","1053981","1385348","---","---","1","4","0","3","extended","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4023381","chrX","-","135036446","135036585","4","4023364","1053985","1385353","---","---","1","4","0","3","extended","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4023385","chrX","-","135038799","135039172","4","4023364","1053988","1385357","---","---","1","3","0","3","extended","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4023389","chrX","-","135039900","135039926","3","4023364","1053990","1385361","---","---","3","1","0","1","full","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"4023390","chrX","-","135043888","135043912","1","4023364","1053991","1385362","---","---","3","1","0","1","extended","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4023398","chrX","-","135069953","135069980","4","4023364","1053999","1385370","---","---","3","1","0","1","full","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"4023399","chrX","-","135084031","135084109","4","4023364","1054000","1385371","---","---","1","3","0","2","full","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"4023400","chrX","-","135085294","135085449","4","4023364","1054001","1385372","---","---","1","3","0","3","full","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
